local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,6,1657,Manqi GE,CHN,11.45
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,7,2324,Alessandra GASPARELLI,SMR,11.54 NR
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,8,1606,Vitoria Cristina ROSA,BRA,12.02
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,9,1961,Safiatou ACQUAVIVA,GUI,12.07
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,1,2269,Ewa SWOBODA,POL,10.99 Q SB
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,2,1863,Dina ASHER-SMITH,GBR,11.01 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,3,2199,Rosemary CHUKWUMA,NGR,11.26 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,4,1593,Ana Carolina AZEVEDO,BRA,11.32
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,5,2338,Géraldine FREY,SUI,11.34
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,6,1742,Ángela Gabriela TENORIO,ECU,11.35
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,7,1984,Farzaneh FASIHI,IRI,11.51
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,8,2242,Leonie BEU,PNG,11.73
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,9,1960,Mariandree CHACÓN,GUA,12.06
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,1,2475,Twanisha TERRY,USA,11.15 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,2,2054,Shashalee FORBES,JAM,11.19 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,3,2381,Leah BERTRAND,TTO,11.27 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,4,2346,Salomé KORA,SUI,11.35
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,5,2160,Cecilia TAMAYO-GARZA,MEX,11.39
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,6,2362,Viktória FORSTER,SVK,11.44 SB
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,7,1807,Lotta KEMPPINEN,FIN,11.56
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,8,2318,Zahria ALLERS-LIBURD,SKN,11.89
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,9,2168,Maria CARMONA,NCA,12
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,1,1860,Gina Mariam BASS BITTAYE,GAM,11.01 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,2,2345,Mujinga KAMBUNDJI,SUI,11.05 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,3,1575,Delphine NKANSA,BEL,11.20 Q =PB
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,4,1953,Polyniki EMMANOUILIDOU,GRE,11.25
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,5,1910,Rebekka HAASE,GER,11.28
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,6,2202,Tima Seikeseye GODBLESS,NGR,11.33
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,7,2317,Veronica Shanti PEREIRA,SGP,11.63
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,8,1959,Halle HAZZARD,GRN,11.7
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,9,2235,Xenia HIEBERT,PAR,11.82
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,1,1685,Marie-Josée TA LOU-SMITH,CIV,10.87 Q SB
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,2,2055,Shelly-Ann FRASER-PRYCE,JAM,10.92 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,3,1925,Gina LÜCKENKEMPER,GER,11.08 Q
11:50,W,100 Metres,Heats,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/100-metres/heats/summary#resultheader,,4,1578,Rani ROSIUS,BEL,11.10 q PB
